hex_id,hex_code
8849957233fffff,HEX-22131
8849957235fffff,HEX-22132
8849957237fffff,HEX-22133
8849957239fffff,HEX-22134
884995723bfffff,HEX-22135
884995723dfffff,HEX-22136
8849957241fffff,HEX-22137
8849957243fffff,HEX-22138
8849957245fffff,HEX-22139
8849957247fffff,HEX-22140
8849957249fffff,HEX-22141
884995724bfffff,HEX-22142
884995724dfffff,HEX-22143
8849957251fffff,HEX-22144
8849957253fffff,HEX-22145
8849957255fffff,HEX-22146
8849957257fffff,HEX-22147
8849957259fffff,HEX-22148
884995725bfffff,HEX-22149
884995725dfffff,HEX-22150
8849957261fffff,HEX-22151
8849957263fffff,HEX-22152
8849957265fffff,HEX-22153
8849957267fffff,HEX-22154
8849957269fffff,HEX-22155
884995726bfffff,HEX-22156
884995726dfffff,HEX-22157
8849957281fffff,HEX-22158
8849957285fffff,HEX-22159
8849957289fffff,HEX-22160
884995728bfffff,HEX-22161
884995728dfffff,HEX-22162
88499572a5fffff,HEX-22163
88499572a9fffff,HEX-22164
88499572adfffff,HEX-22165
88499572c1fffff,HEX-22166
88499572c3fffff,HEX-22167
88499572c5fffff,HEX-22168
88499572c7fffff,HEX-22169
88499572c9fffff,HEX-22170
88499572cbfffff,HEX-22171
88499572cdfffff,HEX-22172
88499572d1fffff,HEX-22173
88499572d3fffff,HEX-22174
88499572d5fffff,HEX-22175
88499572d7fffff,HEX-22176
88499572d9fffff,HEX-22177
88499572dbfffff,HEX-22178
88499572ddfffff,HEX-22179
88499572e1fffff,HEX-22180
88499572e3fffff,HEX-22181
88499572e5fffff,HEX-22182
88499572e7fffff,HEX-22183
88499572e9fffff,HEX-22184
88499572ebfffff,HEX-22185
88499572edfffff,HEX-22186
884995730bfffff,HEX-22187
8849957311fffff,HEX-22188
8849957313fffff,HEX-22189
8849957315fffff,HEX-22190
8849957317fffff,HEX-22191
8849957319fffff,HEX-22192
884995731bfffff,HEX-22193
884995731dfffff,HEX-22194
8849957351fffff,HEX-22195
8849957353fffff,HEX-22196
8849957355fffff,HEX-22197
8849957357fffff,HEX-22198
8849957359fffff,HEX-22199
884995735bfffff,HEX-22200
884995735dfffff,HEX-22201
8849958001fffff,HEX-22202
8849958003fffff,HEX-22203
8849958005fffff,HEX-22204
8849958007fffff,HEX-22205
8849958009fffff,HEX-22206
884995800bfffff,HEX-22207
884995800dfffff,HEX-22208
8849958011fffff,HEX-22209
8849958013fffff,HEX-22210
8849958015fffff,HEX-22211
8849958017fffff,HEX-22212
8849958019fffff,HEX-22213
884995801bfffff,HEX-22214
884995801dfffff,HEX-22215
8849958021fffff,HEX-22216
8849958023fffff,HEX-22217
8849958025fffff,HEX-22218
8849958027fffff,HEX-22219
8849958029fffff,HEX-22220
884995802bfffff,HEX-22221
884995802dfffff,HEX-22222
8849958031fffff,HEX-22223
8849958033fffff,HEX-22224
8849958035fffff,HEX-22225
8849958037fffff,HEX-22226
8849958039fffff,HEX-22227
884995803bfffff,HEX-22228
884995803dfffff,HEX-22229
8849958041fffff,HEX-22230
8849958043fffff,HEX-22231
8849958045fffff,HEX-22232
8849958047fffff,HEX-22233
8849958049fffff,HEX-22234
884995804bfffff,HEX-22235
884995804dfffff,HEX-22236
8849958051fffff,HEX-22237
8849958053fffff,HEX-22238
8849958055fffff,HEX-22239
8849958057fffff,HEX-22240
8849958059fffff,HEX-22241
884995805bfffff,HEX-22242
884995805dfffff,HEX-22243
8849958061fffff,HEX-22244
8849958063fffff,HEX-22245
8849958065fffff,HEX-22246
8849958067fffff,HEX-22247
8849958069fffff,HEX-22248
884995806bfffff,HEX-22249
884995806dfffff,HEX-22250
8849958081fffff,HEX-22251
8849958083fffff,HEX-22252
8849958085fffff,HEX-22253
8849958087fffff,HEX-22254
8849958089fffff,HEX-22255
884995808bfffff,HEX-22256
884995808dfffff,HEX-22257
8849958091fffff,HEX-22258
8849958093fffff,HEX-22259
8849958095fffff,HEX-22260
8849958097fffff,HEX-22261
8849958099fffff,HEX-22262
884995809bfffff,HEX-22263
884995809dfffff,HEX-22264
88499580a1fffff,HEX-22265
88499580a3fffff,HEX-22266
88499580a5fffff,HEX-22267
88499580a7fffff,HEX-22268
88499580a9fffff,HEX-22269
88499580abfffff,HEX-22270
88499580adfffff,HEX-22271
88499580b1fffff,HEX-22272
88499580b3fffff,HEX-22273
88499580b5fffff,HEX-22274
88499580b7fffff,HEX-22275
88499580b9fffff,HEX-22276
88499580bbfffff,HEX-22277
88499580bdfffff,HEX-22278
88499580c1fffff,HEX-22279
88499580c3fffff,HEX-22280
88499580c5fffff,HEX-22281
88499580c7fffff,HEX-22282
88499580c9fffff,HEX-22283
88499580cbfffff,HEX-22284
88499580cdfffff,HEX-22285
88499580d1fffff,HEX-22286
88499580d3fffff,HEX-22287
88499580d5fffff,HEX-22288
88499580d7fffff,HEX-22289
88499580d9fffff,HEX-22290
88499580dbfffff,HEX-22291
88499580ddfffff,HEX-22292
88499580e1fffff,HEX-22293
88499580e3fffff,HEX-22294
88499580e5fffff,HEX-22295
88499580e7fffff,HEX-22296
88499580e9fffff,HEX-22297
88499580ebfffff,HEX-22298
88499580edfffff,HEX-22299
8849958101fffff,HEX-22300
8849958103fffff,HEX-22301
8849958105fffff,HEX-22302
8849958107fffff,HEX-22303
8849958109fffff,HEX-22304
884995810bfffff,HEX-22305
884995810dfffff,HEX-22306
8849958111fffff,HEX-22307
8849958113fffff,HEX-22308
8849958115fffff,HEX-22309
8849958117fffff,HEX-22310
8849958119fffff,HEX-22311
884995811bfffff,HEX-22312
884995811dfffff,HEX-22313
8849958121fffff,HEX-22314
8849958123fffff,HEX-22315
8849958125fffff,HEX-22316
8849958127fffff,HEX-22317
8849958129fffff,HEX-22318
884995812bfffff,HEX-22319
884995812dfffff,HEX-22320
8849958131fffff,HEX-22321
8849958133fffff,HEX-22322
8849958135fffff,HEX-22323
8849958137fffff,HEX-22324
8849958139fffff,HEX-22325
884995813bfffff,HEX-22326
884995813dfffff,HEX-22327
8849958141fffff,HEX-22328
8849958143fffff,HEX-22329
8849958145fffff,HEX-22330
8849958147fffff,HEX-22331
8849958149fffff,HEX-22332
884995814bfffff,HEX-22333
884995814dfffff,HEX-22334
8849958151fffff,HEX-22335
8849958153fffff,HEX-22336
8849958155fffff,HEX-22337
8849958157fffff,HEX-22338
8849958159fffff,HEX-22339
884995815bfffff,HEX-22340
884995815dfffff,HEX-22341
8849958161fffff,HEX-22342
8849958163fffff,HEX-22343
8849958165fffff,HEX-22344
8849958167fffff,HEX-22345
8849958169fffff,HEX-22346
884995816bfffff,HEX-22347
884995816dfffff,HEX-22348
8849958181fffff,HEX-22349
8849958183fffff,HEX-22350
8849958185fffff,HEX-22351
8849958187fffff,HEX-22352
8849958189fffff,HEX-22353
884995818bfffff,HEX-22354
884995818dfffff,HEX-22355
8849958191fffff,HEX-22356
8849958193fffff,HEX-22357
8849958195fffff,HEX-22358
8849958197fffff,HEX-22359
8849958199fffff,HEX-22360
884995819bfffff,HEX-22361
884995819dfffff,HEX-22362
88499581a1fffff,HEX-22363
88499581a3fffff,HEX-22364
88499581a5fffff,HEX-22365
88499581a7fffff,HEX-22366
88499581a9fffff,HEX-22367
88499581abfffff,HEX-22368
88499581adfffff,HEX-22369
88499581b1fffff,HEX-22370
88499581b3fffff,HEX-22371
88499581b5fffff,HEX-22372
88499581b7fffff,HEX-22373
88499581b9fffff,HEX-22374
88499581bbfffff,HEX-22375
88499581bdfffff,HEX-22376
88499581c1fffff,HEX-22377
88499581c3fffff,HEX-22378
88499581c5fffff,HEX-22379
88499581c7fffff,HEX-22380
88499581c9fffff,HEX-22381
88499581cbfffff,HEX-22382
88499581cdfffff,HEX-22383
88499581d1fffff,HEX-22384
88499581d3fffff,HEX-22385
88499581d5fffff,HEX-22386
88499581d7fffff,HEX-22387
88499581d9fffff,HEX-22388
88499581dbfffff,HEX-22389
88499581ddfffff,HEX-22390
88499581e1fffff,HEX-22391
88499581e3fffff,HEX-22392
88499581e5fffff,HEX-22393
88499581e7fffff,HEX-22394
88499581e9fffff,HEX-22395
88499581ebfffff,HEX-22396
88499581edfffff,HEX-22397
8849958201fffff,HEX-22398
8849958203fffff,HEX-22399
8849958205fffff,HEX-22400
8849958207fffff,HEX-22401
8849958209fffff,HEX-22402
884995820bfffff,HEX-22403
884995820dfffff,HEX-22404
8849958211fffff,HEX-22405
8849958213fffff,HEX-22406
8849958215fffff,HEX-22407
8849958217fffff,HEX-22408
8849958219fffff,HEX-22409
884995821bfffff,HEX-22410
884995821dfffff,HEX-22411
8849958221fffff,HEX-22412
8849958223fffff,HEX-22413
8849958225fffff,HEX-22414
8849958227fffff,HEX-22415
8849958229fffff,HEX-22416
884995822bfffff,HEX-22417
884995822dfffff,HEX-22418
8849958231fffff,HEX-22419
8849958233fffff,HEX-22420
8849958235fffff,HEX-22421
8849958237fffff,HEX-22422
8849958239fffff,HEX-22423
884995823bfffff,HEX-22424
884995823dfffff,HEX-22425
8849958241fffff,HEX-22426
8849958243fffff,HEX-22427
8849958245fffff,HEX-22428
8849958247fffff,HEX-22429
8849958249fffff,HEX-22430
884995824bfffff,HEX-22431
884995824dfffff,HEX-22432
8849958251fffff,HEX-22433
8849958253fffff,HEX-22434
8849958255fffff,HEX-22435
8849958257fffff,HEX-22436
8849958259fffff,HEX-22437
884995825bfffff,HEX-22438
884995825dfffff,HEX-22439
8849958261fffff,HEX-22440
8849958263fffff,HEX-22441
8849958265fffff,HEX-22442
8849958267fffff,HEX-22443
8849958269fffff,HEX-22444
884995826bfffff,HEX-22445
884995826dfffff,HEX-22446
8849958281fffff,HEX-22447
8849958283fffff,HEX-22448
8849958285fffff,HEX-22449
8849958287fffff,HEX-22450
8849958289fffff,HEX-22451
884995828bfffff,HEX-22452
884995828dfffff,HEX-22453
8849958291fffff,HEX-22454
8849958293fffff,HEX-22455
8849958295fffff,HEX-22456
8849958297fffff,HEX-22457
8849958299fffff,HEX-22458
884995829bfffff,HEX-22459
884995829dfffff,HEX-22460
88499582a1fffff,HEX-22461
88499582a3fffff,HEX-22462
88499582a5fffff,HEX-22463
88499582a7fffff,HEX-22464
88499582a9fffff,HEX-22465
88499582abfffff,HEX-22466
88499582adfffff,HEX-22467
88499582b1fffff,HEX-22468
88499582b3fffff,HEX-22469
88499582b5fffff,HEX-22470
88499582b7fffff,HEX-22471
88499582b9fffff,HEX-22472
88499582bbfffff,HEX-22473
88499582bdfffff,HEX-22474
88499582c1fffff,HEX-22475
88499582c3fffff,HEX-22476
88499582c5fffff,HEX-22477
88499582c7fffff,HEX-22478
88499582c9fffff,HEX-22479
88499582cbfffff,HEX-22480
88499582cdfffff,HEX-22481
88499582d1fffff,HEX-22482
88499582d3fffff,HEX-22483
88499582d5fffff,HEX-22484
88499582d7fffff,HEX-22485
88499582d9fffff,HEX-22486
88499582dbfffff,HEX-22487
88499582ddfffff,HEX-22488
88499582e1fffff,HEX-22489
88499582e3fffff,HEX-22490
88499582e5fffff,HEX-22491
88499582e7fffff,HEX-22492
88499582e9fffff,HEX-22493
88499582ebfffff,HEX-22494
88499582edfffff,HEX-22495
8849958301fffff,HEX-22496
8849958303fffff,HEX-22497
8849958305fffff,HEX-22498
8849958307fffff,HEX-22499
8849958309fffff,HEX-22500
884995830bfffff,HEX-22501
884995830dfffff,HEX-22502
8849958311fffff,HEX-22503
8849958313fffff,HEX-22504
8849958315fffff,HEX-22505
8849958317fffff,HEX-22506
8849958319fffff,HEX-22507
884995831bfffff,HEX-22508
884995831dfffff,HEX-22509
8849958321fffff,HEX-22510
8849958323fffff,HEX-22511
8849958325fffff,HEX-22512
8849958327fffff,HEX-22513
8849958329fffff,HEX-22514
884995832bfffff,HEX-22515
884995832dfffff,HEX-22516
8849958331fffff,HEX-22517
8849958333fffff,HEX-22518
8849958335fffff,HEX-22519
8849958337fffff,HEX-22520
8849958339fffff,HEX-22521
884995833bfffff,HEX-22522
884995833dfffff,HEX-22523
8849958341fffff,HEX-22524
8849958343fffff,HEX-22525
8849958345fffff,HEX-22526
8849958347fffff,HEX-22527
8849958349fffff,HEX-22528
884995834bfffff,HEX-22529
884995834dfffff,HEX-22530
8849958351fffff,HEX-22531
8849958353fffff,HEX-22532
8849958355fffff,HEX-22533
8849958357fffff,HEX-22534
8849958359fffff,HEX-22535
884995835bfffff,HEX-22536
884995835dfffff,HEX-22537
8849958361fffff,HEX-22538
8849958363fffff,HEX-22539
8849958365fffff,HEX-22540
8849958367fffff,HEX-22541
8849958369fffff,HEX-22542
884995836bfffff,HEX-22543
884995836dfffff,HEX-22544
8849958401fffff,HEX-22545
8849958403fffff,HEX-22546
8849958405fffff,HEX-22547
8849958407fffff,HEX-22548
8849958409fffff,HEX-22549
884995840bfffff,HEX-22550
884995840dfffff,HEX-22551
8849958411fffff,HEX-22552
8849958413fffff,HEX-22553
8849958415fffff,HEX-22554
8849958417fffff,HEX-22555
8849958419fffff,HEX-22556
884995841bfffff,HEX-22557
884995841dfffff,HEX-22558
8849958421fffff,HEX-22559
8849958423fffff,HEX-22560
8849958425fffff,HEX-22561
8849958427fffff,HEX-22562
8849958429fffff,HEX-22563
884995842bfffff,HEX-22564
884995842dfffff,HEX-22565
8849958431fffff,HEX-22566
8849958433fffff,HEX-22567
8849958435fffff,HEX-22568
8849958437fffff,HEX-22569
8849958439fffff,HEX-22570
884995843bfffff,HEX-22571
884995843dfffff,HEX-22572
8849958441fffff,HEX-22573
8849958443fffff,HEX-22574
8849958445fffff,HEX-22575
8849958447fffff,HEX-22576
8849958449fffff,HEX-22577
884995844bfffff,HEX-22578
884995844dfffff,HEX-22579
8849958451fffff,HEX-22580
8849958453fffff,HEX-22581
8849958455fffff,HEX-22582
8849958457fffff,HEX-22583
8849958459fffff,HEX-22584
884995845bfffff,HEX-22585
884995845dfffff,HEX-22586
8849958461fffff,HEX-22587
8849958463fffff,HEX-22588
8849958465fffff,HEX-22589
8849958467fffff,HEX-22590
8849958469fffff,HEX-22591
884995846bfffff,HEX-22592
884995846dfffff,HEX-22593
8849958481fffff,HEX-22594
8849958483fffff,HEX-22595
8849958485fffff,HEX-22596
8849958487fffff,HEX-22597
8849958489fffff,HEX-22598
884995848bfffff,HEX-22599
884995848dfffff,HEX-22600
8849958491fffff,HEX-22601
8849958493fffff,HEX-22602
8849958495fffff,HEX-22603
8849958497fffff,HEX-22604
8849958499fffff,HEX-22605
884995849bfffff,HEX-22606
884995849dfffff,HEX-22607
88499584a1fffff,HEX-22608
88499584a3fffff,HEX-22609
88499584a5fffff,HEX-22610
88499584a7fffff,HEX-22611
88499584a9fffff,HEX-22612
88499584abfffff,HEX-22613
88499584adfffff,HEX-22614
88499584b1fffff,HEX-22615
88499584b3fffff,HEX-22616
88499584b5fffff,HEX-22617
88499584b7fffff,HEX-22618
88499584b9fffff,HEX-22619
88499584bbfffff,HEX-22620
88499584bdfffff,HEX-22621
88499584c1fffff,HEX-22622
88499584c3fffff,HEX-22623
88499584c5fffff,HEX-22624
88499584c7fffff,HEX-22625
88499584c9fffff,HEX-22626
88499584cbfffff,HEX-22627
88499584cdfffff,HEX-22628
88499584d1fffff,HEX-22629
88499584d3fffff,HEX-22630
88499584d5fffff,HEX-22631
88499584d7fffff,HEX-22632
88499584d9fffff,HEX-22633
88499584dbfffff,HEX-22634
88499584ddfffff,HEX-22635
88499584e1fffff,HEX-22636
88499584e3fffff,HEX-22637
88499584e5fffff,HEX-22638
88499584e7fffff,HEX-22639
88499584e9fffff,HEX-22640
88499584ebfffff,HEX-22641
88499584edfffff,HEX-22642
8849958501fffff,HEX-22643
8849958503fffff,HEX-22644
8849958505fffff,HEX-22645
8849958507fffff,HEX-22646
8849958509fffff,HEX-22647
884995850bfffff,HEX-22648
884995850dfffff,HEX-22649
8849958511fffff,HEX-22650
8849958513fffff,HEX-22651
8849958515fffff,HEX-22652
8849958517fffff,HEX-22653
8849958519fffff,HEX-22654
884995851bfffff,HEX-22655
884995851dfffff,HEX-22656
8849958521fffff,HEX-22657
8849958523fffff,HEX-22658
8849958525fffff,HEX-22659
8849958527fffff,HEX-22660
8849958529fffff,HEX-22661
884995852bfffff,HEX-22662
884995852dfffff,HEX-22663
8849958531fffff,HEX-22664
8849958533fffff,HEX-22665
8849958535fffff,HEX-22666
8849958537fffff,HEX-22667
8849958539fffff,HEX-22668
884995853bfffff,HEX-22669
884995853dfffff,HEX-22670
8849958541fffff,HEX-22671
8849958543fffff,HEX-22672
8849958545fffff,HEX-22673
8849958547fffff,HEX-22674
8849958549fffff,HEX-22675
884995854bfffff,HEX-22676
884995854dfffff,HEX-22677
8849958551fffff,HEX-22678
8849958553fffff,HEX-22679
8849958555fffff,HEX-22680
8849958557fffff,HEX-22681
8849958559fffff,HEX-22682
884995855bfffff,HEX-22683
884995855dfffff,HEX-22684
8849958561fffff,HEX-22685
8849958563fffff,HEX-22686
8849958565fffff,HEX-22687
8849958567fffff,HEX-22688
8849958569fffff,HEX-22689
884995856bfffff,HEX-22690
884995856dfffff,HEX-22691
8849958581fffff,HEX-22692
8849958583fffff,HEX-22693
8849958585fffff,HEX-22694
8849958587fffff,HEX-22695
8849958589fffff,HEX-22696
884995858bfffff,HEX-22697
884995858dfffff,HEX-22698
8849958591fffff,HEX-22699
8849958593fffff,HEX-22700
8849958595fffff,HEX-22701
8849958597fffff,HEX-22702
8849958599fffff,HEX-22703
884995859bfffff,HEX-22704
884995859dfffff,HEX-22705
88499585a1fffff,HEX-22706
88499585a3fffff,HEX-22707
88499585a5fffff,HEX-22708
88499585a7fffff,HEX-22709
88499585a9fffff,HEX-22710
88499585abfffff,HEX-22711
88499585adfffff,HEX-22712
88499585b1fffff,HEX-22713
88499585b3fffff,HEX-22714
88499585b5fffff,HEX-22715
88499585b7fffff,HEX-22716
88499585b9fffff,HEX-22717
88499585bbfffff,HEX-22718
88499585bdfffff,HEX-22719
88499585c1fffff,HEX-22720
88499585c3fffff,HEX-22721
88499585c5fffff,HEX-22722
88499585c7fffff,HEX-22723
88499585c9fffff,HEX-22724
88499585cbfffff,HEX-22725
88499585cdfffff,HEX-22726
88499585d1fffff,HEX-22727
88499585d3fffff,HEX-22728
88499585d5fffff,HEX-22729
88499585d7fffff,HEX-22730
88499585d9fffff,HEX-22731
88499585dbfffff,HEX-22732
88499585ddfffff,HEX-22733
88499585e1fffff,HEX-22734
88499585e3fffff,HEX-22735
88499585e5fffff,HEX-22736
88499585e7fffff,HEX-22737
88499585e9fffff,HEX-22738
88499585ebfffff,HEX-22739
88499585edfffff,HEX-22740
8849958601fffff,HEX-22741
8849958603fffff,HEX-22742
8849958605fffff,HEX-22743
8849958607fffff,HEX-22744
8849958609fffff,HEX-22745
884995860bfffff,HEX-22746
884995860dfffff,HEX-22747
8849958611fffff,HEX-22748
8849958613fffff,HEX-22749
8849958615fffff,HEX-22750
8849958617fffff,HEX-22751
8849958619fffff,HEX-22752
884995861bfffff,HEX-22753
884995861dfffff,HEX-22754
8849958621fffff,HEX-22755
8849958623fffff,HEX-22756
8849958625fffff,HEX-22757
8849958627fffff,HEX-22758
8849958629fffff,HEX-22759
884995862bfffff,HEX-22760
884995862dfffff,HEX-22761
8849958631fffff,HEX-22762
8849958633fffff,HEX-22763
8849958635fffff,HEX-22764
8849958637fffff,HEX-22765
8849958639fffff,HEX-22766
884995863bfffff,HEX-22767
884995863dfffff,HEX-22768
8849958641fffff,HEX-22769
8849958643fffff,HEX-22770
8849958645fffff,HEX-22771
8849958647fffff,HEX-22772
8849958649fffff,HEX-22773
884995864bfffff,HEX-22774
884995864dfffff,HEX-22775
8849958651fffff,HEX-22776
8849958653fffff,HEX-22777
8849958655fffff,HEX-22778
8849958657fffff,HEX-22779
8849958659fffff,HEX-22780
884995865bfffff,HEX-22781
884995865dfffff,HEX-22782
8849958661fffff,HEX-22783
8849958663fffff,HEX-22784
8849958665fffff,HEX-22785
8849958667fffff,HEX-22786
8849958669fffff,HEX-22787
884995866bfffff,HEX-22788
884995866dfffff,HEX-22789
8849958681fffff,HEX-22790
8849958683fffff,HEX-22791
8849958685fffff,HEX-22792
8849958687fffff,HEX-22793
8849958689fffff,HEX-22794
884995868bfffff,HEX-22795
884995868dfffff,HEX-22796
8849958691fffff,HEX-22797
8849958693fffff,HEX-22798
8849958695fffff,HEX-22799
8849958697fffff,HEX-22800
8849958699fffff,HEX-22801
884995869bfffff,HEX-22802
884995869dfffff,HEX-22803
88499586a1fffff,HEX-22804
88499586a3fffff,HEX-22805
88499586a5fffff,HEX-22806
88499586a7fffff,HEX-22807
88499586a9fffff,HEX-22808
88499586abfffff,HEX-22809
88499586adfffff,HEX-22810
88499586b1fffff,HEX-22811
88499586b3fffff,HEX-22812
88499586b5fffff,HEX-22813
88499586b7fffff,HEX-22814
88499586b9fffff,HEX-22815
88499586bbfffff,HEX-22816
88499586bdfffff,HEX-22817
88499586c1fffff,HEX-22818
88499586c3fffff,HEX-22819
88499586c5fffff,HEX-22820
88499586c7fffff,HEX-22821
88499586c9fffff,HEX-22822
88499586cbfffff,HEX-22823
88499586cdfffff,HEX-22824
88499586d1fffff,HEX-22825
88499586d3fffff,HEX-22826
88499586d5fffff,HEX-22827
88499586d7fffff,HEX-22828
88499586d9fffff,HEX-22829
88499586dbfffff,HEX-22830
88499586ddfffff,HEX-22831
88499586e1fffff,HEX-22832
88499586e3fffff,HEX-22833
88499586e5fffff,HEX-22834
88499586e7fffff,HEX-22835
88499586e9fffff,HEX-22836
88499586ebfffff,HEX-22837
88499586edfffff,HEX-22838
8849958701fffff,HEX-22839
8849958703fffff,HEX-22840
8849958705fffff,HEX-22841
8849958707fffff,HEX-22842
8849958709fffff,HEX-22843
884995870bfffff,HEX-22844
884995870dfffff,HEX-22845
8849958711fffff,HEX-22846
8849958713fffff,HEX-22847
8849958715fffff,HEX-22848
8849958717fffff,HEX-22849
8849958719fffff,HEX-22850
884995871bfffff,HEX-22851
884995871dfffff,HEX-22852
8849958721fffff,HEX-22853
8849958723fffff,HEX-22854
8849958725fffff,HEX-22855
8849958727fffff,HEX-22856
8849958729fffff,HEX-22857
884995872bfffff,HEX-22858
884995872dfffff,HEX-22859
8849958731fffff,HEX-22860
8849958733fffff,HEX-22861
8849958735fffff,HEX-22862
8849958737fffff,HEX-22863
8849958739fffff,HEX-22864
884995873bfffff,HEX-22865
884995873dfffff,HEX-22866
8849958741fffff,HEX-22867
8849958743fffff,HEX-22868
8849958745fffff,HEX-22869
8849958747fffff,HEX-22870
8849958749fffff,HEX-22871
884995874bfffff,HEX-22872
884995874dfffff,HEX-22873
8849958751fffff,HEX-22874
8849958753fffff,HEX-22875
8849958755fffff,HEX-22876
8849958757fffff,HEX-22877
8849958759fffff,HEX-22878
884995875bfffff,HEX-22879
884995875dfffff,HEX-22880
8849958761fffff,HEX-22881
8849958763fffff,HEX-22882
8849958765fffff,HEX-22883
8849958767fffff,HEX-22884
8849958769fffff,HEX-22885
884995876bfffff,HEX-22886
884995876dfffff,HEX-22887
8849958801fffff,HEX-22888
8849958803fffff,HEX-22889
8849958805fffff,HEX-22890
8849958807fffff,HEX-22891
8849958809fffff,HEX-22892
884995880bfffff,HEX-22893
884995880dfffff,HEX-22894
